Mouse gene 	Human gene
MGI:2175912	NCBI_gene:84159
MGI:2137512	NCBI_gene:51742
MGI:2444354	NCBI_gene:5926
MGI:1890218	NCBI_gene:11216
MGI:1343180	NCBI_gene:7425
MGI:1916363	NCBI_gene:221120
MGI:1920075	NCBI_gene:84315
MGI:1923231	NCBI_gene:22879
MGI:3041196	NCBI_gene:729085
MGI:1915909	NCBI_gene:51313
MGI:1277184	NCBI_gene:90355
MGI:1346335	NCBI_gene:27285
MGI:1919090	NCBI_gene:150483
MGI:1917676	NCBI_gene:146279
MGI:1918312	NCBI_gene:64518
MGI:1333819	NCBI_gene:83659
MGI:1933744	NCBI_gene:55166
MGI:3603756	NCBI_gene:201973
MGI:1335073	NCBI_gene:246243
MGI:1913893	NCBI_gene:167410
MGI:1918673	NCBI_gene:57724
MGI:1913376	NCBI_gene:84337
MGI:2179288	NCBI_gene:25914
MGI:1913510	NCBI_gene:113452
MGI:1917065	NCBI_gene:200634
MGI:2144158	NCBI_gene:23386
MGI:1277103	NCBI_gene:134492
MGI:106014	NCBI_gene:10726
MGI:1918206	NCBI_gene:400629
MGI:1100495	NCBI_gene:515
MGI:1914313	NCBI_gene:84302
MGI:1890386	NCBI_gene:29999
MGI:2443337	NCBI_gene:25794
MGI:1352745	NCBI_gene:6624
MGI:1860083	NCBI_gene:51293
MGI:1920323	NCBI_gene:102725471
MGI:1917237	NCBI_gene:11092
MGI:1918066	NCBI_gene:27079
MGI:1919186	NCBI_gene:113000
MGI:2141440	NCBI_gene:285367
MGI:1919239	NCBI_gene:84881
MGI:2139777	NCBI_gene:57182
MGI:2442258	NCBI_gene:155185
MGI:104837	NCBI_gene:51321
MGI:3039628	NCBI_gene:55316
MGI:1916010	NCBI_gene:79933
MGI:1099446	NCBI_gene:11346
MGI:2153070	NCBI_gene:171024
MGI:1339977	NCBI_gene:57085
MGI:1914184	NCBI_gene:79980
MGI:2139354	NCBI_gene:10564
MGI:2442988	NCBI_gene:10565
MGI:106387	NCBI_gene:57221
MGI:1354696	NCBI_gene:26269
MGI:1914324	NCBI_gene:23041
MGI:1918215	NCBI_gene:23362
MGI:1920978	NCBI_gene:5662
MGI:2674093	NCBI_gene:23550
MGI:1921252	NCBI_gene:84249
MGI:2677208	NCBI_gene:102725264
MGI:2677208	NCBI_gene:102725264
MGI:3528396	NCBI_gene:23096
MGI:1196356	NCBI_gene:9922
MGI:1334255	NCBI_gene:9266
MGI:1335107	NCBI_gene:9265
MGI:1334257	NCBI_gene:9267
MGI:1861607	NCBI_gene:8729
MGI:2441702	NCBI_gene:27128
MGI:1915342	NCBI_gene:22916
MGI:1346336	NCBI_gene:5650
MGI:1343327	NCBI_gene:11202
MGI:95291	NCBI_gene:3816
MGI:892020	NCBI_gene:3816
MGI:1929977	NCBI_gene:11012
MGI:1861379	NCBI_gene:9622
MGI:1915918	NCBI_gene:25818
MGI:1916761	NCBI_gene:43849
MGI:2447564	NCBI_gene:43847
MGI:1918243	NCBI_gene:221191
MGI:102849	NCBI_gene:3818
MGI:3608323	NCBI_gene:136541
MGI:2384877	NCBI_gene:56649
MGI:1922555	NCBI_gene:79998
MGI:1917226	NCBI_gene:102723473
MGI:95730	NCBI_gene:2584
MGI:107624	NCBI_gene:4598
MGI:1919600	NCBI_gene:79696
MGI:102709	NCBI_gene:857
MGI:107571	NCBI_gene:858
MGI:107570	NCBI_gene:859
MGI:1914625	NCBI_gene:101929880
MGI:1914538	NCBI_gene:285672
MGI:1196455	NCBI_gene:90324
MGI:2442440	NCBI_gene:374786
MGI:2144305	NCBI_gene:84081
MGI:5433907	NCBI_gene:79081
MGI:1925139	NCBI_gene:81606
MGI:1917192	NCBI_gene:7737
MGI:1343139	NCBI_gene:64375
MGI:1342542	NCBI_gene:22806
MGI:1342541	NCBI_gene:22807
MGI:1915028	NCBI_gene:51193
MGI:1342540	NCBI_gene:10320
MGI:1923121	NCBI_gene:55565
MGI:3588204	NCBI_gene:84911
MGI:1101356	NCBI_gene:9718
MGI:1351603	NCBI_gene:79258
MGI:97004	NCBI_gene:4311
MGI:107489	NCBI_gene:5251
MGI:1343461	NCBI_gene:9427
MGI:1346053	NCBI_gene:3792
MGI:1101357	NCBI_gene:1889
MGI:107417	NCBI_gene:55974
MGI:2448480	NCBI_gene:2177
MGI:1858220	NCBI_gene:11123
MGI:1890564	NCBI_gene:1827
MGI:1858219	NCBI_gene:10231
MGI:1918767	NCBI_gene:102723646
MGI:1351641	NCBI_gene:4669
MGI:5434131	NCBI_gene:80010
MGI:1921636	NCBI_gene:80010
MGI:1919000	NCBI_gene:22864
MGI:107562	NCBI_gene:10777
MGI:2448514	NCBI_gene:23518
MGI:1929474	NCBI_gene:101929829
MGI:1270148	NCBI_gene:1573
MGI:2449771	NCBI_gene:120227
MGI:88607	NCBI_gene:1571
MGI:103238	NCBI_gene:1559
MGI:88597	NCBI_gene:1553
MGI:3646735	NCBI_gene:1555
MGI:1921384	NCBI_gene:29785
MGI:88608	NCBI_gene:1572
MGI:3616076	NCBI_gene:54905
MGI:1918769	NCBI_gene:113612
MGI:2442174	NCBI_gene:125988
MGI:1289325	NCBI_gene:119504
MGI:1923684	NCBI_gene:91612
MGI:2444804	NCBI_gene:259282
MGI:1916806	NCBI_gene:91272
MGI:2444149	NCBI_gene:116328
MGI:2384919	NCBI_gene:10329
MGI:1926045	NCBI_gene:80210
MGI:98445	NCBI_gene:6836
MGI:98443	NCBI_gene:6834
MGI:1289213	NCBI_gene:132321
MGI:1916549	NCBI_gene:140462
MGI:1916104	NCBI_gene:140456
MGI:1923544	NCBI_gene:140458
MGI:2146071	NCBI_gene:85378
MGI:1921487	NCBI_gene:10844
MGI:2183752	NCBI_gene:10426
MGI:1196293	NCBI_gene:27229
MGI:1202386	NCBI_gene:2622
MGI:2449307	NCBI_gene:26019
MGI:1928744	NCBI_gene:9217
MGI:1353561	NCBI_gene:9218
MGI:3522699	NCBI_gene:8989
MGI:1923670	NCBI_gene:128344
MGI:1921072	NCBI_gene:100128569
MGI:1354708	NCBI_gene:79791
MGI:3505735	NCBI_gene:162517
MGI:1926146	NCBI_gene:84417
MGI:1915868	NCBI_gene:91966
MGI:1920212	NCBI_gene:1890
MGI:2448542	NCBI_gene:102723646
MGI:1921730	NCBI_gene:23034
MGI:2441803	NCBI_gene:2843
MGI:3584514	NCBI_gene:2840
MGI:1929509	NCBI_gene:2859
MGI:2685064	NCBI_gene:9290
MGI:101802	NCBI_gene:2149
MGI:101910	NCBI_gene:2150
MGI:108031	NCBI_gene:8477
MGI:2441992	NCBI_gene:2828
MGI:1914418	NCBI_gene:10161
MGI:1925384	NCBI_gene:2846
MGI:107859	NCBI_gene:2841
MGI:1926076	NCBI_gene:27334
MGI:1298208	NCBI_gene:2151
MGI:1298207	NCBI_gene:9002
MGI:1922165	NCBI_gene:90423
MGI:894326	NCBI_gene:529
MGI:1858510	NCBI_gene:4753
MGI:2443902	NCBI_gene:4745
MGI:1922942	NCBI_gene:126382
MGI:105933	NCBI_gene:117177
MGI:1922010	NCBI_gene:5866
MGI:1914021	NCBI_gene:79018
MGI:1923988	NCBI_gene:54623
MGI:1916858	NCBI_gene:9871
MGI:1919746	NCBI_gene:9632
MGI:1924621	NCBI_gene:10802
MGI:2139764	NCBI_gene:10427
MGI:2140779	NCBI_gene:55153
MGI:1351640	NCBI_gene:26240
MGI:1351626	NCBI_gene:9130
MGI:1915443	NCBI_gene:6152
MGI:2681840	NCBI_gene:51187
MGI:1934368	NCBI_gene:10225
MGI:98430	NCBI_gene:6822
MGI:1926342	NCBI_gene:6820
MGI:1888971	NCBI_gene:25830
MGI:1920921	NCBI_gene:391365
MGI:2136282	NCBI_gene:27284
MGI:102896	NCBI_gene:6817
MGI:98431	NCBI_gene:6783
MGI:1916333	NCBI_gene:102723646
MGI:102928	NCBI_gene:442038
MGI:2154278	NCBI_gene:22881
MGI:1921840	NCBI_gene:55608
MGI:1914372	NCBI_gene:441478
MGI:1914820	NCBI_gene:55334
MGI:1916334	NCBI_gene:85395
MGI:3646885	NCBI_gene:56964
MGI:1343135	NCBI_gene:4724
MGI:1914241	NCBI_gene:154288
MGI:1915218	NCBI_gene:441161
MGI:103226	NCBI_gene:1350
MGI:95852	NCBI_gene:2937
MGI:1921743	NCBI_gene:80351
MGI:1341087	NCBI_gene:8658
MGI:1913732	NCBI_gene:55770
MGI:1913756	NCBI_gene:84262
MGI:1924897	NCBI_gene:50852
MGI:3611450	NCBI_gene:196541
MGI:3645330	NCBI_gene:25895
MGI:1914349	NCBI_gene:101927137
MGI:2684917	NCBI_gene:79609
MGI:1921569	NCBI_gene:124512
MGI:1334446	NCBI_gene:11030
MGI:1919223	NCBI_gene:348093
MGI:1921357	NCBI_gene:55165
MGI:1921341	NCBI_gene:80896
MGI:1914682	NCBI_gene:112817
MGI:2443199	NCBI_gene:23105
MGI:2442179	NCBI_gene:56884
MGI:102793	NCBI_gene:11167
MGI:1890391	NCBI_gene:10272
MGI:95586	NCBI_gene:10468
MGI:1919682	NCBI_gene:11005
MGI:3648654	NCBI_gene:404203
MGI:2684896	NCBI_gene:149175
MGI:2444484	NCBI_gene:79694
MGI:3612340	NCBI_gene:254102
MGI:2667252	NCBI_gene:23301
MGI:1926176	NCBI_gene:10634
MGI:1915928	NCBI_gene:219537
MGI:95657	NCBI_gene:2620
MGI:1917670	NCBI_gene:100526783
MGI:3618859	NCBI_gene:148753
MGI:88439	NCBI_gene:1270
MGI:1920274	NCBI_gene:56851
MGI:2443104	NCBI_gene:54875
MGI:3780298	NCBI_gene:388960
MGI:1928333	NCBI_gene:200407
MGI:1344382	NCBI_gene:8804
MGI:1095733	NCBI_gene:5627
MGI:1920228	NCBI_gene:149111
MGI:1277225	NCBI_gene:254263
MGI:1277202	NCBI_gene:10175
MGI:1925828	NCBI_gene:29097
MGI:1915237	NCBI_gene:79717
MGI:1918918	NCBI_gene:51374
MGI:107858	NCBI_gene:80728
MGI:95707	NCBI_gene:2688
MGI:97762	NCBI_gene:5617
MGI:2388100	NCBI_gene:401251
MGI:2388100	NCBI_gene:401251
MGI:2388100	NCBI_gene:401251
MGI:2388100	NCBI_gene:401251
MGI:2388100	NCBI_gene:401251
MGI:2388100	NCBI_gene:401251
MGI:1919330	NCBI_gene:89958
MGI:1333875	NCBI_gene:9577
MGI:2143558	NCBI_gene:400916
MGI:1261428	NCBI_gene:51142
MGI:88024	NCBI_gene:286
MGI:2152835	NCBI_gene:140460
MGI:105387	NCBI_gene:1032
MGI:88026	NCBI_gene:288
MGI:88025	NCBI_gene:287
MGI:1345643	NCBI_gene:51684
MGI:1919233	NCBI_gene:55374
MGI:109369	NCBI_gene:50809
MGI:2448759	NCBI_gene:55573
MGI:1920420	NCBI_gene:25950
MGI:96549	NCBI_gene:3559
MGI:108403	NCBI_gene:51082
MGI:109582	NCBI_gene:5439
MGI:1349455	NCBI_gene:114787
MGI:1920198	NCBI_gene:11076
MGI:2684923	NCBI_gene:122664
MGI:1915221	NCBI_gene:51673
MGI:2686466	NCBI_gene:389668
MGI:3528744	NCBI_gene:114786
MGI:2685877	NCBI_gene:55113
MGI:2447765	NCBI_gene:286046
MGI:2143132	NCBI_gene:80301
MGI:1914470	NCBI_gene:51177
MGI:2384495	NCBI_gene:57591
MGI:2137495	NCBI_gene:93649
MGI:3050795	NCBI_gene:57496
MGI:1313268	NCBI_gene:8646
MGI:2442987	NCBI_gene:375567
MGI:2444069	NCBI_gene:402117
MGI:1933172	NCBI_gene:91851
MGI:1916371	NCBI_gene:25884
MGI:1354756	NCBI_gene:101929500
MGI:1919018	NCBI_gene:220001
MGI:1920480	NCBI_gene:168667
MGI:3647600	NCBI_gene:283310
MGI:2663233	NCBI_gene:4588
MGI:2676278	NCBI_gene:
MGI:1921430	NCBI_gene:727897
MGI:104697	NCBI_gene:4586
MGI:106656	NCBI_gene:7455
MGI:98941	NCBI_gene:7450
MGI:1202064	NCBI_gene:340990
MGI:109575	NCBI_gene:7007
MGI:2385368	NCBI_gene:80144
MGI:1926066	NCBI_gene:51291
MGI:1917969	NCBI_gene:23526
MGI:2443818	NCBI_gene:9411
MGI:95665	NCBI_gene:2629
MGI:1919793	NCBI_gene:89853
MGI:1914208	NCBI_gene:51075
MGI:2443848	NCBI_gene:130574
MGI:1919147	NCBI_gene:130576
MGI:1321119	NCBI_gene:6795
MGI:107168	NCBI_gene:9212
MGI:894678	NCBI_gene:6790
MGI:1913657	NCBI_gene:64960
MGI:2385271	NCBI_gene:645
MGI:1289156	NCBI_gene:55872
MGI:2681865	NCBI_gene:57623
MGI:1930121	NCBI_gene:63977
MGI:109530	NCBI_gene:1877
MGI:3045342	NCBI_gene:7552
MGI:1914393	NCBI_gene:64376
MGI:99211	NCBI_gene:7543
MGI:1914505	NCBI_gene:
MGI:1914505	NCBI_gene:
MGI:1914505	NCBI_gene:7570
MGI:2679268	NCBI_gene:7579
MGI:3041163	NCBI_gene:51058
MGI:2682297	NCBI_gene:147949
MGI:3588205	NCBI_gene:90233
MGI:1920208	NCBI_gene:7633
MGI:99183	NCBI_gene:148268
MGI:2443580	NCBI_gene:92595
MGI:108070	NCBI_gene:284307
MGI:2448537	NCBI_gene:7580
MGI:99176	NCBI_gene:54993
MGI:1342288	NCBI_gene:85474
MGI:104867	NCBI_gene:10660
MGI:102722	NCBI_gene:5116
MGI:2178217	NCBI_gene:10142
MGI:1917598	NCBI_gene:90025
MGI:98289	NCBI_gene:6447
MGI:1914760	NCBI_gene:51030
MGI:3665441	NCBI_gene:780776
MGI:1916963	NCBI_gene:5303
MGI:1346036	NCBI_gene:5300
MGI:109343	NCBI_gene:3898
MGI:109233	NCBI_gene:3835
MGI:107689	NCBI_gene:11127
MGI:107979	NCBI_gene:3797
MGI:107688	NCBI_gene:9371
MGI:1098229	NCBI_gene:57576
MGI:2447072	NCBI_gene:26153
MGI:2447076	NCBI_gene:55083
MGI:1098265	NCBI_gene:23303
MGI:1098264	NCBI_gene:63971
MGI:1098226	NCBI_gene:9928
MGI:108426	NCBI_gene:23095
MGI:1098260	NCBI_gene:10749
MGI:108391	NCBI_gene:547
MGI:109187	NCBI_gene:90990
MGI:109202	NCBI_gene:3801
MGI:2446979	NCBI_gene:146909
MGI:2446977	NCBI_gene:81930
MGI:2447024	NCBI_gene:124602
MGI:1098232	NCBI_gene:113220
MGI:1098258	NCBI_gene:56992
MGI:3045258	NCBI_gene:57519
MGI:1098240	NCBI_gene:55614
MGI:1922300	NCBI_gene:55582
MGI:1098239	NCBI_gene:374654
MGI:109234	NCBI_gene:23046
MGI:109188	NCBI_gene:55605
MGI:108389	NCBI_gene:24137
MGI:109564	NCBI_gene:3798
MGI:1098268	NCBI_gene:3799
MGI:1098269	NCBI_gene:3800
MGI:1098230	NCBI_gene:1062
MGI:1919069	NCBI_gene:9493
MGI:1201682	NCBI_gene:10112
MGI:1098237	NCBI_gene:64147
MGI:1098238	NCBI_gene:221458
MGI:1921054	NCBI_gene:11004
MGI:1920720	NCBI_gene:84643
MGI:108390	NCBI_gene:3796
MGI:1918345	NCBI_gene:347240
MGI:109596	NCBI_gene:3833
MGI:2137414	NCBI_gene:3833
MGI:109596	NCBI_gene:3833
MGI:2137414	NCBI_gene:3833
MGI:109596	NCBI_gene:3833
MGI:2137414	NCBI_gene:3833
MGI:1098231	NCBI_gene:3832
MGI:106378	NCBI_gene:114785
MGI:2138934	NCBI_gene:55777
MGI:1915039	NCBI_gene:55152
MGI:1196400	NCBI_gene:54149
MGI:2443187	NCBI_gene:283847
MGI:1098746	NCBI_gene:55139
MGI:109578	NCBI_gene:9015
MGI:1934765	NCBI_gene:10457
MGI:3607706	NCBI_gene:222865
MGI:98301	NCBI_gene:6490
MGI:1861712	NCBI_gene:10078
MGI:1099444	NCBI_gene:9753
MGI:1916506	NCBI_gene:84307
MGI:2443312	NCBI_gene:342945
MGI:1921820	NCBI_gene:7586
MGI:1914485	NCBI_gene:84124
MGI:99182	NCBI_gene:7589
MGI:2441675	NCBI_gene:84547
MGI:1913815	NCBI_gene:7745
MGI:1929704	NCBI_gene:7572
MGI:3649412	NCBI_gene:387032
MGI:1921370	NCBI_gene:283876
MGI:3053094	NCBI_gene:7760
MGI:3647079	NCBI_gene:221785
MGI:1925869	NCBI_gene:203523
MGI:3606476	NCBI_gene:151176
MGI:1914639	NCBI_gene:388581
MGI:2179381	NCBI_gene:102723646
MGI:1336168	NCBI_gene:8738
MGI:101825	NCBI_gene:128989
MGI:1917585	NCBI_gene:92840
MGI:1270152	NCBI_gene:7905
MGI:1919799	NCBI_gene:80346
MGI:88930	NCBI_gene:221035
MGI:1098827	NCBI_gene:65055
MGI:2385070	NCBI_gene:51308
MGI:3584243	NCBI_gene:54903
MGI:2387643	NCBI_gene:80776
MGI:1351471	NCBI_gene:27077
MGI:2670984	NCBI_gene:144577
MGI:2158400	NCBI_gene:57418
MGI:2686271	NCBI_gene:80207
MGI:1355321	NCBI_gene:11200
MGI:1202065	NCBI_gene:1111
MGI:107457	NCBI_gene:7593
MGI:2442505	NCBI_gene:144348
MGI:3033356	NCBI_gene:339500
MGI:2681271	NCBI_gene:9487
MGI:2444706	NCBI_gene:161357
MGI:1922012	NCBI_gene:266727
MGI:1918988	NCBI_gene:256691
MGI:2685841	NCBI_gene:158056
MGI:88423	NCBI_gene:1191
MGI:2145043	NCBI_gene:283638
MGI:1918348	NCBI_gene:102725459
MGI:1931071	NCBI_gene:55176
MGI:1858417	NCBI_gene:29927
MGI:1924095	NCBI_gene:126272
MGI:2681174	NCBI_gene:163126
MGI:1889651	NCBI_gene:23741
MGI:108045	NCBI_gene:8521
MGI:1861438	NCBI_gene:9247
MGI:2141142	NCBI_gene:79871
MGI:1920082	NCBI_gene:55118
MGI:3039583	NCBI_gene:130940
MGI:1918800	NCBI_gene:153733
MGI:1346017	NCBI_gene:10845
MGI:105115	NCBI_gene:1489
MGI:1930088	NCBI_gene:23529
MGI:1916782	NCBI_gene:84525
MGI:1913378	NCBI_gene:92259
MGI:1341092	NCBI_gene:2275
MGI:1913192	NCBI_gene:9457
MGI:1338762	NCBI_gene:2274
MGI:3610314	NCBI_gene:388325
MGI:1197519	NCBI_gene:10018
MGI:3028590	NCBI_gene:150365
MGI:1931882	NCBI_gene:10294
MGI:1927638	NCBI_gene:55466
MGI:1270129	NCBI_gene:3301
MGI:1933786	NCBI_gene:9093
MGI:1920028	NCBI_gene:79962
MGI:1919668	NCBI_gene:9984
MGI:1919387	NCBI_gene:151525
MGI:1914476	NCBI_gene:55266
MGI:1306785	NCBI_gene:7358
MGI:2444800	NCBI_gene:167681
MGI:1923703	NCBI_gene:11098
MGI:109200	NCBI_gene:8717
MGI:1918552	NCBI_gene:23092
MGI:1925764	NCBI_gene:79658
MGI:2151070	NCBI_gene:4983
MGI:1918794	NCBI_gene:143872
MGI:1927468	NCBI_gene:25939
MGI:1913461	NCBI_gene:6123
MGI:1351605	NCBI_gene:116938
MGI:1926053	NCBI_gene:286151
MGI:1914391	NCBI_gene:26271
MGI:1335106	NCBI_gene:200576
MGI:96242	NCBI_gene:3329
MGI:2685289	NCBI_gene:150160
MGI:107183	NCBI_gene:10694
MGI:107186	NCBI_gene:10576
MGI:2686651	NCBI_gene:166379
MGI:104708	NCBI_gene:7203
MGI:1329013	NCBI_gene:10693
MGI:107943	NCBI_gene:908
MGI:107184	NCBI_gene:10574
MGI:98535	NCBI_gene:677812
MGI:1891836	NCBI_gene:8195
MGI:104689	NCBI_gene:10575
MGI:107185	NCBI_gene:22948
MGI:2445289	NCBI_gene:51316
MGI:1916651	NCBI_gene:153770
MGI:1919633	NCBI_gene:84518
MGI:2677436	NCBI_gene:168433
MGI:1918550	NCBI_gene:378925
MGI:1914139	NCBI_gene:79589
MGI:1891717	NCBI_gene:55819
MGI:2677438	NCBI_gene:284996
MGI:2443860	NCBI_gene:57484
MGI:1918923	NCBI_gene:200312
MGI:1341258	NCBI_gene:148066
MGI:1917760	NCBI_gene:26001
MGI:1346341	NCBI_gene:11342
MGI:1923865	NCBI_gene:137362
MGI:95791	NCBI_gene:2805
MGI:95792	NCBI_gene:2806
MGI:1927234	NCBI_gene:102724287
MGI:2385189	NCBI_gene:5910
MGI:1913996	NCBI_gene:51626
MGI:103097	NCBI_gene:102724762
MGI:2443503	NCBI_gene:133022
MGI:1919515	NCBI_gene:23471
MGI:1924817	NCBI_gene:9697
MGI:1315214	NCBI_gene:27239
MGI:1916157	NCBI_gene:387509
MGI:1918123	NCBI_gene:140894
MGI:99499	NCBI_gene:1830
MGI:2664357	NCBI_gene:1828
MGI:2661061	NCBI_gene:147409
MGI:1196466	NCBI_gene:1829
MGI:1194993	NCBI_gene:1825
MGI:103221	NCBI_gene:1824
MGI:109173	NCBI_gene:1823
MGI:1276535	NCBI_gene:8202
MGI:1276523	NCBI_gene:8648
MGI:1276533	NCBI_gene:10499
MGI:3045311	NCBI_gene:284418
MGI:1918147	NCBI_gene:161142
MGI:2141439	NCBI_gene:346653
MGI:3032524	NCBI_gene:84691
MGI:1922788	NCBI_gene:112703
MGI:3588202	NCBI_gene:149647
MGI:3650836	NCBI_gene:153745
MGI:1925791	NCBI_gene:140461
MGI:1922169	NCBI_gene:54978
MGI:1926187	NCBI_gene:23080
MGI:1919135	NCBI_gene:80233
MGI:2138987	NCBI_gene:83959
MGI:2443220	NCBI_gene:57835
MGI:1928745	NCBI_gene:9498
MGI:2150150	NCBI_gene:57282
MGI:2443384	NCBI_gene:83697
MGI:1927555	NCBI_gene:8671
MGI:2443878	NCBI_gene:9497
MGI:109351	NCBI_gene:6522
MGI:109393	NCBI_gene:6521
MGI:109350	NCBI_gene:6508
MGI:2445031	NCBI_gene:23235
MGI:104754	NCBI_gene:150094
MGI:1923020	NCBI_gene:9024
MGI:2685946	NCBI_gene:84446
MGI:106924	NCBI_gene:9833
MGI:1918349	NCBI_gene:283629
MGI:1929914	NCBI_gene:81629
MGI:1347557	NCBI_gene:83942
MGI:1347559	NCBI_gene:23617
MGI:2148775	NCBI_gene:83983
MGI:108104	NCBI_gene:54861
MGI:1347352	NCBI_gene:30811
MGI:1921387	NCBI_gene:81788
MGI:1925226	NCBI_gene:9891
MGI:2145955	NCBI_gene:5562
MGI:1336173	NCBI_gene:5563
MGI:1913536	NCBI_gene:90701
MGI:1929464	NCBI_gene:102723931
MGI:2442488	NCBI_gene:50512
MGI:2672905	NCBI_gene:23220
MGI:1921448	NCBI_gene:113878
MGI:1352744	NCBI_gene:100506734
MGI:2135752	NCBI_gene:196403
MGI:2656973	NCBI_gene:151636
MGI:1924295	NCBI_gene:605
MGI:1332237	NCBI_gene:9274
MGI:1332238	NCBI_gene:9275
MGI:1918025	NCBI_gene:23613
MGI:1913755	NCBI_gene:10771
MGI:1924057	NCBI_gene:102724287
MGI:1338803	NCBI_gene:326
MGI:2443812	NCBI_gene:112885
MGI:2384756	NCBI_gene:51317
MGI:1922986	NCBI_gene:83596
MGI:1914063	NCBI_gene:102724106
MGI:1289288	NCBI_gene:79581
MGI:1289288	NCBI_gene:55065
MGI:1916948	NCBI_gene:113278
MGI:3609241	NCBI_gene:91694
MGI:1921615	NCBI_gene:79836
MGI:1920209	NCBI_gene:164832
MGI:2158502	NCBI_gene:84196
MGI:2685391	NCBI_gene:25862
MGI:2685339	NCBI_gene:57558
MGI:1922091	NCBI_gene:84640
MGI:1934029	NCBI_gene:9101
MGI:2442293	NCBI_gene:57646
MGI:1353655	NCBI_gene:29761
MGI:1919857	NCBI_gene:8975
MGI:1347343	NCBI_gene:8078
MGI:2385198	NCBI_gene:7398
MGI:2442483	NCBI_gene:57695
MGI:1313274	NCBI_gene:8287
MGI:894681	NCBI_gene:8239
MGI:1919936	NCBI_gene:23358
MGI:1888998	NCBI_gene:57663
MGI:1928898	NCBI_gene:9097
MGI:1344364	NCBI_gene:11274
MGI:1923429	NCBI_gene:57478
MGI:2444541	NCBI_gene:124739
MGI:2159711	NCBI_gene:23032
MGI:1921520	NCBI_gene:10868
MGI:101857	NCBI_gene:9958
MGI:98905	NCBI_gene:102724426
MGI:1918722	NCBI_gene:10869
MGI:2384312	NCBI_gene:8237
MGI:101850	NCBI_gene:85015
MGI:1921362	NCBI_gene:10600
MGI:2140991	NCBI_gene:84749
MGI:2152450	NCBI_gene:9960
MGI:1922246	NCBI_gene:55031
MGI:109473	NCBI_gene:9736
MGI:2443184	NCBI_gene:55230
MGI:2182061	NCBI_gene:7874
MGI:1922333	NCBI_gene:373509
MGI:2144157	NCBI_gene:102724045
MGI:3588217	NCBI_gene:158880
MGI:1919594	NCBI_gene:57602
MGI:107697	NCBI_gene:377630
MGI:1924050	NCBI_gene:84132
MGI:894652	NCBI_gene:9100
MGI:1353665	NCBI_gene:27005
MGI:2144475	NCBI_gene:84669
MGI:1858178	NCBI_gene:9099
MGI:1919818	NCBI_gene:286826
MGI:2152539	NCBI_gene:78987
MGI:1923987	NCBI_gene:79174
MGI:1917695	NCBI_gene:57124
MGI:106664	NCBI_gene:22918
MGI:1917620	NCBI_gene:129804
MGI:1096877	NCBI_gene:10683
MGI:2146838	NCBI_gene:65989
MGI:1344332	NCBI_gene:11197
MGI:1918044	NCBI_gene:285613
MGI:2138346	NCBI_gene:51430
MGI:1930197	NCBI_gene:64151
MGI:2443939	NCBI_gene:80152
MGI:1916737	NCBI_gene:79133
MGI:1919912	NCBI_gene:22894
MGI:2143272	NCBI_gene:115752
MGI:2442555	NCBI_gene:129563
MGI:1277953	NCBI_gene:6102
MGI:1922702	NCBI_gene:84164
MGI:1346833	NCBI_gene:2516
MGI:1346834	NCBI_gene:2494
MGI:98224	NCBI_gene:6291
MGI:98221	NCBI_gene:6288
MGI:1926185	NCBI_gene:113174
MGI:1351468	NCBI_gene:116449
MGI:1321402	NCBI_gene:3937
MGI:1918380	NCBI_gene:101928082
MGI:96878	NCBI_gene:29760
MGI:2684993	NCBI_gene:54360
MGI:2672795	NCBI_gene:116842
MGI:2443626	NCBI_gene:57617
MGI:106604	NCBI_gene:2822
MGI:2685563	NCBI_gene:57526
MGI:1891428	NCBI_gene:65217
MGI:1920423	NCBI_gene:54510
MGI:1306800	NCBI_gene:5100
MGI:1338042	NCBI_gene:57575
MGI:1298406	NCBI_gene:56144
MGI:106671	NCBI_gene:1014
MGI:1855700	NCBI_gene:51294
MGI:1935197	NCBI_gene:56097
MGI:2136752	NCBI_gene:56123
MGI:2136737	NCBI_gene:56132
MGI:2136758	NCBI_gene:56122
MGI:2136757	NCBI_gene:56125
MGI:2136745	NCBI_gene:26167
MGI:2136749	NCBI_gene:54661
MGI:2136739	NCBI_gene:56131
MGI:2136748	NCBI_gene:56130
MGI:2136760	NCBI_gene:56121
MGI:2136750	NCBI_gene:56129
MGI:2136756	NCBI_gene:56126
MGI:2136735	NCBI_gene:56133
MGI:2136730	NCBI_gene:29930
MGI:1916648	NCBI_gene:389118
MGI:2684924	NCBI_gene:27253
MGI:1919865	NCBI_gene:124401
MGI:107532	NCBI_gene:3837
MGI:2683212	NCBI_gene:26953
MGI:1917822	NCBI_gene:3843
MGI:2384849	NCBI_gene:30000
MGI:2681523	NCBI_gene:3842
MGI:1923001	NCBI_gene:79711
MGI:107777	NCBI_gene:522
MGI:1915438	NCBI_gene:8189
MGI:2146030	NCBI_gene:114134
MGI:2156687	NCBI_gene:81031
MGI:3052471	NCBI_gene:154091
MGI:2443286	NCBI_gene:11182
MGI:1860103	NCBI_gene:29988
MGI:2152844	NCBI_gene:56606
MGI:1928369	NCBI_gene:6518
MGI:95757	NCBI_gene:102723606
MGI:95755	NCBI_gene:6513
MGI:1095438	NCBI_gene:6514
MGI:95758	NCBI_gene:6517
MGI:1919750	NCBI_gene:389792
MGI:104815	NCBI_gene:9592
