MGI:2387618	ZFIN:ZDB-GENE-070410-44
MGI:1891372	ZFIN:ZDB-GENE-050417-218
MGI:2180203	ZFIN:ZDB-GENE-091204-144
MGI:1096361	ZFIN:ZDB-GENE-030131-2784
MGI:1196260	ZFIN:ZDB-GENE-030131-599
MGI:1891694	ZFIN:ZDB-GENE-040426-2485
MGI:1858304	ZFIN:ZDB-GENE-030131-808
MGI:2448270	ZFIN:ZDB-GENE-030131-8585
MGI:1916027	ZFIN:ZDB-GENE-040718-384
MGI:1914280	ZFIN:ZDB-GENE-040426-1045
MGI:98878	ZFIN:ZDB-GENE-040426-59
MGI:94890	ZFIN:ZDB-GENE-010406-5
MGI:105922	ZFIN:ZDB-GENE-031007-1
MGI:1351629	ZFIN:ZDB-GENE-080204-114
MGI:2385332	ZFIN:ZDB-GENE-081022-148
MGI:109634	ZFIN:ZDB-GENE-090612-2
MGI:2443895	ZFIN:ZDB-GENE-080215-5
MGI:1919563	ZFIN:ZDB-GENE-040914-58
MGI:2136976	ZFIN:ZDB-GENE-080220-59
MGI:1913836	ZFIN:ZDB-GENE-040426-2519
MGI:1913322	ZFIN:ZDB-GENE-030131-7564
MGI:1890651	ZFIN:ZDB-GENE-041111-120
MGI:3029414	ZFIN:ZDB-GENE-100921-43
MGI:1932404	ZFIN:ZDB-GENE-050208-261
MGI:1921173	ZFIN:ZDB-GENE-050417-344
MGI:2443597	ZFIN:ZDB-GENE-040718-225
MGI:2448555	ZFIN:ZDB-GENE-040426-1167
MGI:1916996	ZFIN:ZDB-GENE-110411-38
MGI:1889002	ZFIN:ZDB-GENE-060810-10
MGI:2385008	ZFIN:ZDB-GENE-040912-8
MGI:1918615	ZFIN:ZDB-GENE-040718-43
MGI:1889278	ZFIN:ZDB-GENE-030131-4430
MGI:1341724	ZFIN:ZDB-GENE-030131-8742
MGI:2654703	ZFIN:ZDB-GENE-060616-1
MGI:1196377	ZFIN:ZDB-GENE-100212-2
MGI:106441	ZFIN:ZDB-GENE-061110-94
MGI:1889844	ZFIN:ZDB-GENE-060421-3113
MGI:1915152	ZFIN:ZDB-GENE-041010-55
MGI:1915231	ZFIN:ZDB-GENE-040718-49
MGI:1917903	ZFIN:ZDB-GENE-030131-1238
MGI:1913605	ZFIN:ZDB-GENE-050522-48
MGI:109367	ZFIN:ZDB-GENE-030114-5
MGI:96567	ZFIN:ZDB-GENE-040704-15
MGI:1920722	ZFIN:ZDB-GENE-050522-306
MGI:1920931	ZFIN:ZDB-GENE-040426-953
MGI:1915101	ZFIN:ZDB-GENE-030131-2912
MGI:2445001	ZFIN:ZDB-GENE-061027-53
MGI:2159407	ZFIN:ZDB-GENE-060503-319
MGI:2444114	ZFIN:ZDB-GENE-070912-269
MGI:1916491	ZFIN:ZDB-GENE-040714-2
MGI:1925668	ZFIN:ZDB-GENE-060503-838
MGI:97565	ZFIN:ZDB-GENE-040426-1245
MGI:1918224	ZFIN:ZDB-GENE-041008-205
MGI:97564	ZFIN:ZDB-GENE-040426-2218
MGI:97566	ZFIN:ZDB-GENE-041024-13
MGI:96217	ZFIN:ZDB-GENE-040426-1918
MGI:107789	ZFIN:ZDB-GENE-030131-3375
MGI:2444269	ZFIN:ZDB-GENE-050417-8
MGI:104855	ZFIN:ZDB-GENE-091113-4
MGI:1350931	ZFIN:ZDB-GENE-040426-2022
MGI:103286	ZFIN:ZDB-GENE-030131-3027
MGI:103286	ZFIN:ZDB-GENE-050522-215
MGI:1353611	ZFIN:ZDB-GENE-040912-56
MGI:1333869	ZFIN:ZDB-GENE-041212-81
MGI:1913484	ZFIN:ZDB-GENE-040426-2670
MGI:1345279	ZFIN:ZDB-GENE-021115-1
MGI:1921765	ZFIN:ZDB-GENE-040426-1443
MGI:1914221	ZFIN:ZDB-GENE-070424-90
MGI:97874	ZFIN:ZDB-GENE-040428-1
MGI:103300	ZFIN:ZDB-GENE-030131-8179
MGI:1913337	ZFIN:ZDB-GENE-040426-2904
MGI:1891254	ZFIN:ZDB-GENE-040426-1399
MGI:1277958	ZFIN:ZDB-GENE-030131-428
MGI:1919704	ZFIN:ZDB-GENE-030131-6208
MGI:1919849	ZFIN:ZDB-GENE-030521-5
MGI:1919103	ZFIN:ZDB-GENE-030131-879
MGI:104864	ZFIN:ZDB-GENE-030131-5493
MGI:95834	ZFIN:ZDB-GENE-031002-9
MGI:106558	ZFIN:ZDB-GENE-050706-155
MGI:1919986	ZFIN:ZDB-GENE-030131-2327
MGI:2442418	ZFIN:ZDB-GENE-050522-396
MGI:1923549	ZFIN:ZDB-GENE-040426-1902
MGI:97464	ZFIN:ZDB-GENE-080610-1
MGI:2145316	ZFIN:ZDB-GENE-040426-1951
MGI:2138735	ZFIN:ZDB-GENE-041014-164
MGI:1339968	ZFIN:ZDB-GENE-030131-774
MGI:1914633	ZFIN:ZDB-GENE-050306-48
MGI:1333870	ZFIN:ZDB-GENE-070410-12
MGI:1916942	ZFIN:ZDB-GENE-050522-394
MGI:1926952	ZFIN:ZDB-GENE-040426-2148
MGI:1913677	ZFIN:ZDB-GENE-040426-2614
MGI:1929885	ZFIN:ZDB-GENE-080220-31
MGI:1341171	ZFIN:ZDB-GENE-010713-1
MGI:108448	ZFIN:ZDB-GENE-010817-1
MGI:3605801	ZFIN:ZDB-GENE-041010-175
MGI:103266	ZFIN:ZDB-GENE-030131-9506
MGI:95526	ZFIN:ZDB-GENE-040426-1998
MGI:2138953	ZFIN:ZDB-GENE-081105-148
MGI:2443535	ZFIN:ZDB-GENE-070216-2
MGI:1316726	ZFIN:ZDB-GENE-031010-21
MGI:1353627	ZFIN:ZDB-GENE-010817-3
MGI:1888999	ZFIN:ZDB-GENE-041111-222
MGI:99501	ZFIN:ZDB-GENE-030131-9261
MGI:99516	ZFIN:ZDB-GENE-030804-1
MGI:1932137	ZFIN:ZDB-GENE-070103-5
MGI:101922	ZFIN:ZDB-GENE-980526-104
MGI:1341158	ZFIN:ZDB-GENE-071004-9
MGI:1341158	ZFIN:ZDB-GENE-040426-2246
MGI:95566	ZFIN:ZDB-GENE-000426-1
MGI:1917976	ZFIN:ZDB-GENE-030131-9735
MGI:1919963	ZFIN:ZDB-GENE-040724-269
MGI:1347002	ZFIN:ZDB-GENE-050624-1
MGI:1917646	ZFIN:ZDB-GENE-030616-362
MGI:1350929	ZFIN:ZDB-GENE-040426-1091
MGI:94859	ZFIN:ZDB-GENE-040426-2634
MGI:1925528	ZFIN:ZDB-GENE-080204-116
MGI:2384798	ZFIN:ZDB-GENE-081028-57
MGI:1919089	ZFIN:ZDB-GENE-040426-864
MGI:88413	ZFIN:ZDB-GENE-980526-109
MGI:88407	ZFIN:ZDB-GENE-060929-902
MGI:88407	ZFIN:ZDB-GENE-020103-2
MGI:1923972	ZFIN:ZDB-GENE-030131-5717
MGI:99441	ZFIN:ZDB-GENE-030131-611
MGI:1926075	ZFIN:ZDB-GENE-040801-39
MGI:106313	ZFIN:ZDB-GENE-040426-1657
MGI:1920374	ZFIN:ZDB-GENE-041026-2
MGI:105110	ZFIN:ZDB-GENE-040426-2454
MGI:1924971	ZFIN:ZDB-GENE-060929-264
MGI:1346006	ZFIN:ZDB-GENE-040801-11
MGI:107742	ZFIN:ZDB-GENE-060616-252
MGI:1921402	ZFIN:ZDB-GENE-070410-116
MGI:1913861	ZFIN:ZDB-GENE-081031-7
MGI:1914084	ZFIN:ZDB-GENE-060503-437
MGI:106331	ZFIN:ZDB-GENE-070117-2423
MGI:1277988	ZFIN:ZDB-GENE-040912-118
MGI:2177742	ZFIN:ZDB-GENE-040426-1068
MGI:106203	ZFIN:ZDB-GENE-070912-548
MGI:98310	ZFIN:ZDB-GENE-990715-9
MGI:3645984	ZFIN:ZDB-GENE-060825-57
MGI:2443473	ZFIN:ZDB-GENE-050419-82
MGI:3704227	ZFIN:ZDB-GENE-040625-147
MGI:1914275	ZFIN:ZDB-GENE-040625-147
MGI:107765	ZFIN:ZDB-GENE-091118-127
MGI:108405	ZFIN:ZDB-GENE-090313-73
MGI:1916608	ZFIN:ZDB-GENE-060929-962
MGI:1924058	ZFIN:ZDB-GENE-040426-1071
MGI:2443727	ZFIN:ZDB-GENE-060526-47
MGI:88222	ZFIN:ZDB-GENE-041010-125
MGI:2137229	ZFIN:ZDB-GENE-040718-125
MGI:1914176	ZFIN:ZDB-GENE-051120-141
MGI:1914969	ZFIN:ZDB-GENE-030131-1178
MGI:1913585	ZFIN:ZDB-GENE-030616-612
MGI:1916732	ZFIN:ZDB-GENE-030131-9407
MGI:2444300	ZFIN:ZDB-GENE-040426-2562
MGI:2682307	ZFIN:ZDB-GENE-030131-6435
MGI:2141866	ZFIN:ZDB-GENE-040927-18
MGI:1329042	ZFIN:ZDB-GENE-030724-1
MGI:1923552	ZFIN:ZDB-GENE-041010-130
MGI:1891150	ZFIN:ZDB-GENE-050522-45
MGI:1915926	ZFIN:ZDB-GENE-050417-257
MGI:1915332	ZFIN:ZDB-GENE-081104-382
MGI:1890614	ZFIN:ZDB-GENE-050626-91
MGI:1927070	ZFIN:ZDB-GENE-041014-271
MGI:1914853	ZFIN:ZDB-GENE-030613-1
MGI:2387100	ZFIN:ZDB-GENE-030131-5457
MGI:1351599	ZFIN:ZDB-GENE-080204-69
MGI:3647127	ZFIN:ZDB-GENE-060312-23
MGI:1920797	ZFIN:ZDB-GENE-041010-162
MGI:1923821	ZFIN:ZDB-GENE-040912-45
MGI:1917936	ZFIN:ZDB-GENE-040426-2360
MGI:106626	ZFIN:ZDB-GENE-040426-1842
MGI:2685183	ZFIN:ZDB-GENE-010625-1
MGI:101911	ZFIN:ZDB-GENE-040801-188
MGI:2442191	ZFIN:ZDB-GENE-040426-709
MGI:105120	ZFIN:ZDB-GENE-040426-2018
MGI:2686240	ZFIN:ZDB-GENE-040724-201
MGI:2679255	ZFIN:ZDB-GENE-030131-3810
MGI:1341085	ZFIN:ZDB-GENE-100922-143
MGI:1913711	ZFIN:ZDB-GENE-070112-272
MGI:1924023	ZFIN:ZDB-GENE-060503-848
MGI:107937	ZFIN:ZDB-GENE-070521-3
MGI:2146851	ZFIN:ZDB-GENE-060929-1010
MGI:1913504	ZFIN:ZDB-GENE-040801-75
MGI:1261855	ZFIN:ZDB-GENE-050327-15
MGI:1914256	ZFIN:ZDB-GENE-040426-1381
MGI:1923717	ZFIN:ZDB-GENE-040426-2304
MGI:1351642	ZFIN:ZDB-GENE-030411-3
MGI:2443538	ZFIN:ZDB-GENE-040625-74
MGI:106916	ZFIN:ZDB-GENE-041014-344
MGI:1097693	ZFIN:ZDB-GENE-070112-932
MGI:1915800	ZFIN:ZDB-GENE-060825-345
MGI:1889385	ZFIN:ZDB-GENE-040718-456
MGI:1915597	ZFIN:ZDB-GENE-031118-200
MGI:1928137	ZFIN:ZDB-GENE-070615-31
MGI:1919005	ZFIN:ZDB-GENE-040927-25
MGI:2145304	ZFIN:ZDB-GENE-091118-89
MGI:1917825	ZFIN:ZDB-GENE-061103-64
MGI:88170	ZFIN:ZDB-GENE-060929-312
MGI:1261835	ZFIN:ZDB-GENE-030131-8312
MGI:2159402	ZFIN:ZDB-GENE-061110-126
MGI:1916724	ZFIN:ZDB-GENE-060526-254
MGI:1926790	ZFIN:ZDB-GENE-040426-712
MGI:1859866	ZFIN:ZDB-GENE-040426-2044
MGI:2442210	ZFIN:ZDB-GENE-050417-313
MGI:2442713	ZFIN:ZDB-GENE-120709-105
MGI:1929648	ZFIN:ZDB-GENE-040801-104
MGI:3605455	ZFIN:ZDB-GENE-040704-48
MGI:87871	ZFIN:ZDB-GENE-990714-22
MGI:87870	ZFIN:ZDB-GENE-040808-68
MGI:1098623	ZFIN:ZDB-GENE-040426-1996
MGI:97075	ZFIN:ZDB-GENE-050904-6
MGI:1099464	ZFIN:ZDB-GENE-030131-4900
MGI:1890889	ZFIN:ZDB-GENE-050522-437
MGI:2384838	ZFIN:ZDB-GENE-040426-2077
MGI:97775	ZFIN:ZDB-GENE-030131-4011
MGI:1913842	ZFIN:ZDB-GENE-040426-1139
MGI:2157018	ZFIN:ZDB-GENE-051102-2
MGI:95403	ZFIN:ZDB-GENE-980526-486
MGI:2384863	ZFIN:ZDB-GENE-041114-104
MGI:1338057	ZFIN:ZDB-GENE-050320-77
MGI:2137219	ZFIN:ZDB-GENE-041122-1
MGI:1929455	ZFIN:ZDB-GENE-030131-8756
MGI:2444668	ZFIN:ZDB-GENE-030131-3586
MGI:2683054	ZFIN:ZDB-GENE-090312-31
MGI:98166	ZFIN:ZDB-GENE-050522-202
MGI:1914081	ZFIN:ZDB-GENE-041114-204
MGI:107438	ZFIN:ZDB-GENE-040625-158
MGI:1915018	ZFIN:ZDB-GENE-040718-206
MGI:1916786	ZFIN:ZDB-GENE-050208-185
MGI:2443575	ZFIN:ZDB-GENE-111107-1
MGI:2145443	ZFIN:ZDB-GENE-030131-3831
MGI:1913521	ZFIN:ZDB-GENE-040426-1770
MGI:1891207	ZFIN:ZDB-GENE-030131-1378
MGI:1888712	ZFIN:ZDB-GENE-111004-2
MGI:1352449	ZFIN:ZDB-GENE-060526-79
MGI:1352449	ZFIN:ZDB-GENE-060526-78
MGI:1336997	ZFIN:ZDB-GENE-040924-1
MGI:1919085	ZFIN:ZDB-GENE-070209-191
MGI:1915050	ZFIN:ZDB-GENE-050913-15
MGI:2663253	ZFIN:ZDB-GENE-041010-186
MGI:1915643	ZFIN:ZDB-GENE-080305-11
MGI:2429554	ZFIN:ZDB-GENE-081022-151
MGI:1928901	ZFIN:ZDB-GENE-031222-1
MGI:1349482	ZFIN:ZDB-GENE-031006-7
MGI:1916428	ZFIN:ZDB-GENE-040426-2857
MGI:1919433	ZFIN:ZDB-GENE-050913-152
MGI:1916400	ZFIN:ZDB-GENE-030131-1923
MGI:1928395	ZFIN:ZDB-GENE-060302-3
MGI:2443239	ZFIN:ZDB-GENE-041111-209
MGI:1913866	ZFIN:ZDB-GENE-031118-50
MGI:2137642	ZFIN:ZDB-GENE-070705-339
MGI:2443816	ZFIN:ZDB-GENE-031202-1
MGI:1923811	ZFIN:ZDB-GENE-040704-77
MGI:2443882	ZFIN:ZDB-GENE-050417-330
MGI:1919331	ZFIN:ZDB-GENE-040426-787
MGI:1919232	ZFIN:ZDB-GENE-050809-44
MGI:1921729	ZFIN:ZDB-GENE-041111-253
MGI:1860188	ZFIN:ZDB-GENE-030131-921
MGI:104814	ZFIN:ZDB-GENE-061201-9
MGI:101760	ZFIN:ZDB-GENE-040426-931
MGI:1855695	ZFIN:ZDB-GENE-060503-837
MGI:97616	ZFIN:ZDB-GENE-030131-9532
MGI:97615	ZFIN:ZDB-GENE-030421-3
MGI:3036262	ZFIN:ZDB-GENE-090313-194
MGI:104778	ZFIN:ZDB-GENE-030616-594
MGI:2683547	ZFIN:ZDB-GENE-060503-398
MGI:107451	ZFIN:ZDB-GENE-070620-1
MGI:107469	ZFIN:ZDB-GENE-050208-654
MGI:97614	ZFIN:ZDB-GENE-071004-78
MGI:1197008	ZFIN:ZDB-GENE-080220-16
MGI:2685581	ZFIN:ZDB-GENE-041001-86
MGI:88613	ZFIN:ZDB-GENE-040426-3
MGI:1328326	ZFIN:ZDB-GENE-060223-1
MGI:95537	ZFIN:ZDB-GENE-030131-102
MGI:2444652	ZFIN:ZDB-GENE-050320-54
MGI:1921257	ZFIN:ZDB-GENE-050419-99
MGI:3026623	ZFIN:ZDB-GENE-080218-26
MGI:2385155	ZFIN:ZDB-GENE-041210-282
MGI:1933831	ZFIN:ZDB-GENE-030829-3
MGI:1914386	ZFIN:ZDB-GENE-040426-937
MGI:2388648	ZFIN:ZDB-GENE-030131-5524
MGI:1916625	ZFIN:ZDB-GENE-040704-39
MGI:1343085	ZFIN:ZDB-GENE-040426-1378
MGI:1924107	ZFIN:ZDB-GENE-061103-277
MGI:1924107	ZFIN:ZDB-GENE-050320-3
MGI:1914298	ZFIN:ZDB-GENE-081104-272
MGI:1923457	ZFIN:ZDB-GENE-070112-1092
MGI:1913695	ZFIN:ZDB-GENE-031105-2
MGI:1098673	ZFIN:ZDB-GENE-041212-10
MGI:1914371	ZFIN:ZDB-GENE-040801-128
MGI:2182368	ZFIN:ZDB-GENE-070424-62
MGI:1351318	ZFIN:ZDB-GENE-030131-9632
MGI:1340062	ZFIN:ZDB-GENE-030131-2860
MGI:1918885	ZFIN:ZDB-GENE-070912-336
MGI:2442403	ZFIN:ZDB-GENE-091204-271
MGI:1354386	ZFIN:ZDB-GENE-050119-6
MGI:1333883	ZFIN:ZDB-GENE-050523-2
MGI:2146110	ZFIN:ZDB-GENE-040426-838
MGI:98822	ZFIN:ZDB-GENE-041220-1
MGI:2685810	ZFIN:ZDB-GENE-060526-100
MGI:1919810	ZFIN:ZDB-GENE-040426-1025
MGI:1921799	ZFIN:ZDB-GENE-050522-383
MGI:2144199	ZFIN:ZDB-GENE-060929-864
MGI:2146020	ZFIN:ZDB-GENE-060810-64
MGI:2668431	ZFIN:ZDB-GENE-050320-133
MGI:1923757	ZFIN:ZDB-GENE-061103-112
MGI:2443815	ZFIN:ZDB-GENE-041210-220
MGI:1926058	ZFIN:ZDB-GENE-090821-5
MGI:1918843	ZFIN:ZDB-GENE-030131-9877
MGI:102682	ZFIN:ZDB-GENE-060825-69
MGI:2141787	ZFIN:ZDB-GENE-060526-22
MGI:1347093	ZFIN:ZDB-GENE-061108-1
MGI:1921895	ZFIN:ZDB-GENE-030131-5365
MGI:2685223	ZFIN:ZDB-GENE-091118-44
MGI:2670964	ZFIN:ZDB-GENE-071004-35
MGI:1914491	ZFIN:ZDB-GENE-070705-287
MGI:2385088	ZFIN:ZDB-GENE-061013-288
MGI:98534	ZFIN:ZDB-GENE-030131-4648
MGI:1913546	ZFIN:ZDB-GENE-030131-5201
MGI:97073	ZFIN:ZDB-GENE-070410-121
MGI:1921164	ZFIN:ZDB-GENE-060503-710
MGI:107420	ZFIN:ZDB-GENE-071116-5
MGI:2182474	ZFIN:ZDB-GENE-040426-738
MGI:1194498	ZFIN:ZDB-GENE-090313-379
MGI:1921607	ZFIN:ZDB-GENE-060531-152
MGI:1918343	ZFIN:ZDB-GENE-061215-7
MGI:2149955	ZFIN:ZDB-GENE-080903-1
MGI:1355334	ZFIN:ZDB-GENE-050107-2
MGI:1355331	ZFIN:ZDB-GENE-030131-4013
MGI:1930001	ZFIN:ZDB-GENE-040426-1411
MGI:2153710	ZFIN:ZDB-GENE-050913-22
MGI:107754	ZFIN:ZDB-GENE-990415-174
MGI:1355553	ZFIN:ZDB-GENE-000926-1
MGI:104654	ZFIN:ZDB-GENE-990415-17
MGI:106593	ZFIN:ZDB-GENE-010608-2
MGI:108055	ZFIN:ZDB-GENE-030730-1
MGI:107755	ZFIN:ZDB-GENE-010608-3
MGI:1339708	ZFIN:ZDB-GENE-990415-172
MGI:891976	ZFIN:ZDB-GENE-070803-3
MGI:1915541	ZFIN:ZDB-GENE-070209-253
MGI:1913875	ZFIN:ZDB-GENE-030131-362
MGI:2682318	ZFIN:ZDB-GENE-061215-52
MGI:95654	ZFIN:ZDB-GENE-000616-14
MGI:1197518	ZFIN:ZDB-GENE-100812-6
MGI:1927576	ZFIN:ZDB-GENE-080721-1
MGI:3041188	ZFIN:ZDB-GENE-030131-8001
MGI:2135937	ZFIN:ZDB-GENE-091118-114
MGI:1916106	ZFIN:ZDB-GENE-041024-9
MGI:2139593	ZFIN:ZDB-GENE-070216-3
MGI:1917274	ZFIN:ZDB-GENE-041210-42
MGI:2442372	ZFIN:ZDB-GENE-060825-128
MGI:2448487	ZFIN:ZDB-GENE-060929-180
MGI:1344373	ZFIN:ZDB-GENE-030131-3431
MGI:95639	ZFIN:ZDB-GENE-990415-87
MGI:95700	ZFIN:ZDB-GENE-040426-1939
MGI:1931520	ZFIN:ZDB-GENE-030131-2466
MGI:1917328	ZFIN:ZDB-GENE-030131-9100
MGI:103251	ZFIN:ZDB-GENE-031113-1
MGI:1334263	ZFIN:ZDB-GENE-090311-3
MGI:3643092	ZFIN:ZDB-GENE-050522-102
MGI:3043305	ZFIN:ZDB-GENE-070410-31
MGI:104565	ZFIN:ZDB-GENE-030521-13
MGI:104564	ZFIN:ZDB-GENE-040123-1
MGI:104556	ZFIN:ZDB-GENE-070705-7
MGI:1353578	ZFIN:ZDB-GENE-081104-345
MGI:2157899	ZFIN:ZDB-GENE-040426-2208
MGI:2144726	ZFIN:ZDB-GENE-050417-37
MGI:96435	ZFIN:ZDB-GENE-041014-300
MGI:2143994	ZFIN:ZDB-GENE-100316-4
MGI:2138281	ZFIN:ZDB-GENE-030804-11
MGI:1920416	ZFIN:ZDB-GENE-041212-19
MGI:1298378	ZFIN:ZDB-GENE-030912-9
MGI:1913609	ZFIN:ZDB-GENE-040718-467
MGI:1913611	ZFIN:ZDB-GENE-040801-269
MGI:2140729	ZFIN:ZDB-GENE-040426-1596
MGI:1921382	ZFIN:ZDB-GENE-100209-1
MGI:1920719	ZFIN:ZDB-GENE-030131-8693
MGI:2145310	ZFIN:ZDB-GENE-060929-604
MGI:2386621	ZFIN:ZDB-GENE-030131-3562
MGI:2387578	ZFIN:ZDB-GENE-030131-7896
MGI:1917818	ZFIN:ZDB-GENE-040426-763
MGI:1921270	ZFIN:ZDB-GENE-060503-427
MGI:2385908	ZFIN:ZDB-GENE-040426-1398
MGI:1914121	ZFIN:ZDB-GENE-050309-44
MGI:2442213	ZFIN:ZDB-GENE-040426-2780
MGI:1928144	ZFIN:ZDB-GENE-081105-163
MGI:1925573	ZFIN:ZDB-GENE-050327-82
MGI:1919151	ZFIN:ZDB-GENE-040801-110
MGI:3647753	ZFIN:ZDB-GENE-060503-85
MGI:95407	ZFIN:ZDB-GENE-061218-3
MGI:1921571	ZFIN:ZDB-GENE-040801-189
MGI:3583618	ZFIN:ZDB-GENE-090709-1
MGI:2443014	ZFIN:ZDB-GENE-040625-97
MGI:1333873	ZFIN:ZDB-GENE-050302-128
MGI:1914956	ZFIN:ZDB-GENE-050522-510
MGI:1929899	ZFIN:ZDB-GENE-050417-436
MGI:2685420	ZFIN:ZDB-GENE-091111-3
MGI:2138446	ZFIN:ZDB-GENE-070209-65
MGI:2444679	ZFIN:ZDB-GENE-040426-1956
MGI:2444263	ZFIN:ZDB-GENE-050327-11
MGI:3605073	ZFIN:ZDB-GENE-050419-117
MGI:1924151	ZFIN:ZDB-GENE-120215-66
MGI:1925835	ZFIN:ZDB-GENE-030131-5648
MGI:2148019	ZFIN:ZDB-GENE-030131-928
MGI:1924161	ZFIN:ZDB-GENE-041008-168
MGI:1923539	ZFIN:ZDB-GENE-030131-1796
MGI:1329038	ZFIN:ZDB-GENE-041114-176
MGI:2384933	ZFIN:ZDB-GENE-030131-515
MGI:1916127	ZFIN:ZDB-GENE-050913-28
MGI:2180561	ZFIN:ZDB-GENE-050411-18
MGI:1924086	ZFIN:ZDB-GENE-040426-972
MGI:1923416	ZFIN:ZDB-GENE-040912-80
MGI:1929514	ZFIN:ZDB-GENE-030131-6176
MGI:1916579	ZFIN:ZDB-GENE-050522-460
MGI:1858258	ZFIN:ZDB-GENE-040426-1076
MGI:2387217	ZFIN:ZDB-GENE-040614-3
MGI:1915773	ZFIN:ZDB-GENE-040718-148
MGI:95655	ZFIN:ZDB-GENE-050302-155
MGI:1858330	ZFIN:ZDB-GENE-030131-2585
MGI:1891689	ZFIN:ZDB-GENE-040718-201
MGI:1891702	ZFIN:ZDB-GENE-041114-59
MGI:2136959	ZFIN:ZDB-GENE-050419-215
MGI:1913540	ZFIN:ZDB-GENE-030131-6965
MGI:2384774	ZFIN:ZDB-GENE-030131-6093
MGI:1330305	ZFIN:ZDB-GENE-070424-31
MGI:1929996	ZFIN:ZDB-GENE-021115-2
MGI:2443101	ZFIN:ZDB-GENE-060531-95
MGI:1915917	ZFIN:ZDB-GENE-090302-3
MGI:1861718	ZFIN:ZDB-GENE-060503-736
MGI:1351901	ZFIN:ZDB-GENE-100922-231
MGI:1929260	ZFIN:ZDB-GENE-991008-9
MGI:1919440	ZFIN:ZDB-GENE-070424-37
MGI:1328361	ZFIN:ZDB-GENE-030131-5883
MGI:2139810	ZFIN:ZDB-GENE-060503-463
MGI:1329019	ZFIN:ZDB-GENE-010724-16
MGI:106100	ZFIN:ZDB-GENE-040912-168
MGI:1931051	ZFIN:ZDB-GENE-000607-75
MGI:98823	ZFIN:ZDB-GENE-020930-1
MGI:1926233	ZFIN:ZDB-GENE-040426-1363
MGI:2385115	ZFIN:ZDB-GENE-050306-32
MGI:1347000	ZFIN:ZDB-GENE-040426-1715
MGI:1344588	ZFIN:ZDB-GENE-050417-87
MGI:1916255	ZFIN:ZDB-GENE-040718-191
MGI:1914635	ZFIN:ZDB-GENE-050522-185
MGI:3646404	ZFIN:ZDB-GENE-050522-185
MGI:108005	ZFIN:ZDB-GENE-040219-3
MGI:1926143	ZFIN:ZDB-GENE-060929-368
MGI:1922962	ZFIN:ZDB-GENE-070410-137
MGI:1913404	ZFIN:ZDB-GENE-060825-156
MGI:2444848	ZFIN:ZDB-GENE-050522-163
MGI:1918141	ZFIN:ZDB-GENE-041010-194
MGI:1924407	ZFIN:ZDB-GENE-060825-166
MGI:1913464	ZFIN:ZDB-GENE-040704-31
MGI:1336167	ZFIN:ZDB-GENE-040718-377
MGI:1343485	ZFIN:ZDB-GENE-061103-124
MGI:1913450	ZFIN:ZDB-GENE-070912-209
MGI:1098791	ZFIN:ZDB-GENE-040426-859
MGI:2384876	ZFIN:ZDB-GENE-040426-1309
MGI:1344313	ZFIN:ZDB-GENE-010621-1
MGI:1344407	ZFIN:ZDB-GENE-080717-1
MGI:1920538	ZFIN:ZDB-GENE-060503-41
MGI:2441856	ZFIN:ZDB-GENE-070928-1
MGI:2387989	ZFIN:ZDB-GENE-030131-1515
MGI:2386852	ZFIN:ZDB-GENE-090312-137
MGI:1278335	ZFIN:ZDB-GENE-030131-9439
MGI:2155959	ZFIN:ZDB-GENE-060228-2
MGI:1277960	ZFIN:ZDB-GENE-030616-129
MGI:1343489	ZFIN:ZDB-GENE-090313-354
MGI:98476	ZFIN:ZDB-GENE-090313-253
MGI:109618	ZFIN:ZDB-GENE-030711-4
MGI:88115	ZFIN:ZDB-GENE-060201-1
MGI:107801	ZFIN:ZDB-GENE-070424-51
MGI:1201780	ZFIN:ZDB-GENE-030131-9529
MGI:1921633	ZFIN:ZDB-GENE-060503-244
MGI:1916176	ZFIN:ZDB-GENE-070424-16
MGI:2138986	ZFIN:ZDB-GENE-030131-2978
MGI:3646642	ZFIN:ZDB-GENE-100922-281
MGI:102501	ZFIN:ZDB-GENE-011205-17
MGI:1915112	ZFIN:ZDB-GENE-040426-1286
MGI:1913309	ZFIN:ZDB-GENE-060825-91
MGI:2442119	ZFIN:ZDB-GENE-040426-1256
MGI:109301	ZFIN:ZDB-GENE-030131-3507
MGI:1923800	ZFIN:ZDB-GENE-070928-16
MGI:1351328	ZFIN:ZDB-GENE-091020-13
MGI:3522097	ZFIN:ZDB-GENE-031118-31
MGI:2385110	ZFIN:ZDB-GENE-050913-96
MGI:106927	ZFIN:ZDB-GENE-030219-193
MGI:2136171	ZFIN:ZDB-GENE-100910-5
MGI:1096551	ZFIN:ZDB-GENE-040718-348
MGI:1914182	ZFIN:ZDB-GENE-030131-1650
MGI:2684957	ZFIN:ZDB-GENE-120215-216
MGI:1352459	ZFIN:ZDB-GENE-991207-19
MGI:1918963	ZFIN:ZDB-GENE-050116-3
MGI:1928939	ZFIN:ZDB-GENE-040724-139
MGI:1922066	ZFIN:ZDB-GENE-030131-6410
MGI:1918079	ZFIN:ZDB-GENE-060421-8315
MGI:2687035	ZFIN:ZDB-GENE-060503-367
MGI:1914670	ZFIN:ZDB-GENE-040426-2908
MGI:1338030	ZFIN:ZDB-GENE-111111-1
